Time,Indoor Temp,Weather Temp,CO2,Relative Humidity,Lighting,Rain,Sun,Wind,Sunlight(West),Sunlight(East),Sunlight(South),Sun Irradiance,Outdoor Temp,Outdoor Relative Humidity
2115,21.784,14.5333,193.611,49.0427,11.328,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,17.138,66.8987
2130,21.664,14.0,193.163,48.9413,11.3447,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,16.9967,67.1173
2145,21.5347,14.0,192.501,48.7867,11.426,0.0,0.65,0.0,0.0,0.0,0.0,-3.708,16.8667,67.3493
2200,21.4373,14.0,193.952,48.6187,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,16.738,67.7227
2215,21.3133,14.0,193.493,48.696,11.7033,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,16.5987,68.064
2230,21.1867,14.0,193.419,48.584,11.426,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,16.4573,68.216
2245,21.0613,14.0,194.165,48.3333,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,16.3527,68.512
2300,20.9573,14.0,193.717,48.0667,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,16.2567,68.6107
2315,20.8613,14.0,194.389,48.0693,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,16.2,68.7307
2330,20.7493,14.0,194.987,47.7067,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,16.1253,68.832
2345,20.6613,13.1333,194.421,47.0613,11.6053,0.0,0.65,0.118667,0.0,0.0,0.0,-3.38133,16.08,69.44
0,20.5627,13.0,195.541,47.728,11.7033,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,16.0347,69.032
15,20.4587,12.5333,195.243,47.5653,11.6053,0.0,0.65,0.176,0.0,0.0,0.0,-3.512,15.9693,69.488
30,20.37,12.0,196.011,47.3947,11.524,0.0,0.65,0.0826667,0.0,0.0,0.0,-3.38133,15.8913,69.5893
45,20.2747,12.0,196.576,46.824,11.866,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,15.8807,69.7573
100,20.176,12.2667,197.248,46.8,11.6053,0.0,0.694,0.308,0.0,0.0,0.0,-3.316,15.8887,70.1147
115,20.1,12.8,197.291,47.064,11.5073,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,15.8807,70.2133
130,20.02,12.9333,197.131,47.3573,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,15.8467,70.1787
145,19.9353,12.0667,197.536,47.0293,11.6053,0.0,0.65,0.044,0.0,0.0,0.0,-3.512,15.804,70.6773
200,19.846,12.0,197.728,47.1067,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,15.7513,70.616
215,19.772,12.0,197.76,47.0,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,15.69,70.7893
230,19.6987,12.0,198.624,47.248,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,15.6207,71.0027
245,19.62,12.0,200.416,47.344,11.7033,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,15.5667,71.1627
300,19.54,12.0,200.651,46.888,11.524,0.0,0.65,0.160667,0.0,0.0,0.0,-3.38133,15.5267,71.456
315,19.4527,12.0,201.12,46.632,11.524,0.0,0.65,0.290667,0.0,0.0,0.0,-3.44667,15.502,71.9413
330,19.37,12.0,201.451,46.8,11.524,0.0,0.65,0.181333,0.0,0.0,0.0,-3.57733,15.5,71.856
345,19.3127,12.0,201.547,46.9627,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,15.464,71.632
400,19.2373,12.0,202.123,46.968,11.7847,0.0,0.65,0.111333,0.0,0.0,0.0,-3.64267,15.4067,71.5813
415,19.1733,12.0,202.496,47.0987,11.6867,0.0,0.694,0.0,0.0,0.0,0.0,-3.512,15.38,71.5493
430,19.1033,12.0,202.645,47.4213,11.6053,0.0,0.694,0.15,0.0,0.0,0.0,-3.44667,15.3433,71.8587
445,19.03,12.0,202.592,47.5253,11.622,0.0,0.738,0.0,0.0,0.0,0.0,-3.708,15.2993,71.864
500,18.9547,12.0,202.827,46.712,11.524,0.0,1.09,1.09533,0.0,0.0,0.0,-3.44667,15.2927,72.208
515,18.9033,12.0,203.403,47.1867,11.5073,0.0,3.24467,0.405333,0.0,0.0,0.0,-3.316,15.316,72.6667
530,18.84,12.0,203.093,47.3013,11.622,0.0,52.068,0.197333,0.0,0.0,0.0,-3.38133,15.2773,72.696
545,18.7893,12.0,203.136,47.4293,11.4427,0.0,368.373,0.187333,0.0,0.0,0.0,-1.11867,15.2467,72.944
600,18.7133,12.0,203.456,47.44,11.524,0.0,612.373,0.234,0.0,0.0,0.0,4.02,15.2067,73.0427
615,18.6653,12.0,203.563,47.7227,14.7927,0.0,613.76,0.0413333,688.128,709.632,602.112,15.6993,15.2033,72.752
630,18.6233,12.0,203.947,47.8053,21.166,0.0,613.76,0.0,1662.98,2064.38,1705.98,28.468,15.2367,72.376
645,18.5613,12.0,203.552,47.8613,21.002,0.0,614.272,0.0,2351.1,2644.99,2315.26,38.96,15.2893,72.0427
700,18.5267,12.0,203.328,47.6533,20.9207,0.0,614.4,0.078,4014.08,4501.5,4164.61,70.8107,15.3387,72.2373
715,18.5167,12.0,203.413,47.7013,20.986,0.0,615.104,0.0,5282.82,6429.7,5884.93,99.9573,15.4173,71.992
730,18.5067,12.0,203.488,47.928,20.986,0.0,615.616,0.163333,7153.66,9152.17,8128.51,136.064,15.5433,71.736
745,18.5133,12.0667,203.307,48.4,21.182,0.0,616.043,0.609333,8629.93,12951.2,10916.2,164.155,15.714,71.4507
800,18.5133,12.9333,202.379,48.4507,21.002,0.0,616.64,0.555333,10742.8,16642.0,13937.3,208.789,15.9,70.7787
815,18.536,13.0,202.869,48.3307,21.0847,0.0,616.683,0.634,10986.8,15021.4,13006.8,218.72,16.086,69.9867
830,18.564,13.4667,202.923,48.7067,20.9047,0.0,617.152,0.75,11358.2,15272.6,13573.5,226.176,16.3187,69.192
845,18.6093,14.0,202.336,49.1893,25.4107,0.0,617.707,1.072,14864.4,31478.4,26658.1,345.44,16.568,68.7067
900,18.6873,14.1333,202.315,48.7093,40.2867,0.0,619.925,1.11,18843.0,48204.5,41061.0,492.096,16.9387,67.8
915,18.8027,14.9333,202.485,48.344,28.3933,0.0,620.096,1.14733,16685.1,32370.7,30522.0,388.16,17.43,67.424
930,18.9,15.0667,201.952,48.5973,25.088,0.0,619.371,0.745333,14972.2,28885.0,29199.0,361.451,17.8527,66.8533
945,19.0333,16.0,201.408,48.6907,36.216,0.0,620.651,0.829333,16138.9,39276.5,41648.1,476.117,18.2553,66.44
1000,19.2213,16.0,200.949,48.6,49.2547,0.0,621.888,1.09133,15558.7,49153.4,56300.9,596.245,18.7607,65.7867
1015,19.438,16.9333,200.885,48.6613,53.5813,0.0,622.357,1.76467,14040.4,46531.9,63993.2,639.36,19.4587,63.5813
1030,19.6887,21.4667,199.968,49.0,56.5707,0.0,622.613,3.57733,14140.8,42150.6,64105.1,692.821,20.3167,56.296
1045,19.9513,22.0,198.773,48.808,52.936,0.0,621.931,3.50867,14942.9,33157.1,62133.6,632.939,21.136,51.8613
1100,20.232,22.1333,198.283,48.5387,77.2547,0.0,623.04,4.40733,19893.6,32929.8,81267.4,898.112,21.8747,49.7947
1115,20.548,24.0,196.853,48.2747,70.3787,0.0,623.509,4.21067,20381.7,28343.0,79612.6,910.741,23.1187,42.7227
1130,20.8133,24.0,195.915,48.0293,32.0013,0.0,621.291,4.42267,14985.9,17291.3,29867.3,369.525,23.8533,42.2667
1145,20.992,24.9333,195.392,48.0427,44.3887,0.0,620.139,2.78933,10199.0,13589.5,38714.7,451.403,23.744,46.8373
1200,21.264,25.0,194.603,47.8107,81.1013,0.0,622.272,4.32267,12012.2,13473.8,80082.3,924.715,24.3787,40.8613
1215,21.6093,25.0,193.749,47.04,81.5227,0.0,622.997,4.69333,14884.9,14111.4,77957.8,943.147,26.484,30.66
1230,21.912,25.0,193.312,46.7573,77.8187,0.0,622.869,4.28067,19202.0,12391.1,72458.2,923.008,26.496,30.5293
1245,22.2067,25.5333,193.28,46.0613,79.2,0.0,622.699,4.51533,25819.8,10786.1,69522.8,913.877,26.8227,28.6827
1300,22.4853,25.8,193.024,46.1813,65.6107,0.0,622.4,4.70733,30974.6,8601.6,57657.7,749.461,26.9853,36.2267
1315,22.7667,25.0667,193.003,45.2453,56.48,0.0,622.187,4.22067,45617.2,8465.41,60623.5,832.789,27.1253,34.7493
1330,23.0467,25.2667,192.971,44.6907,49.676,0.0,622.357,4.542,58641.1,8236.03,55902.2,817.259,27.36,32.3253
1345,23.3013,25.7333,192.853,44.6987,49.4987,0.0,622.101,5.194,70316.7,8945.66,50242.6,813.707,27.6613,26.6413
1400,23.5053,26.0,192.971,44.4933,46.456,0.0,621.76,4.57533,73444.4,8006.66,42705.6,726.027,27.9667,26.6653
1415,23.7307,26.0,193.205,44.192,49.1587,0.0,621.675,5.07067,82180.8,9253.89,40440.5,751.605,27.9747,30.0013
1430,23.968,25.5333,192.896,43.0933,50.992,0.0,621.504,4.888,87359.5,8981.5,35590.1,724.651,28.004,28.0707
1445,24.172,25.0,193.803,43.5547,45.212,0.0,621.291,3.86333,91903.3,8974.34,31982.9,701.44,28.5093,29.568
1500,24.368,25.0,193.76,42.3173,40.0347,0.0,621.291,4.23133,87126.0,7899.14,25058.0,623.445,29.608,24.3973
1515,24.5107,25.0,193.824,41.88,36.328,0.0,620.907,4.632,81723.4,7483.39,20313.4,556.693,29.908,22.6593
1530,24.636,25.0,193.749,41.4107,28.148,0.0,620.011,4.70267,72015.2,6730.75,16247.5,470.011,29.3587,22.2607
1545,24.768,25.0,193.952,40.7747,24.2267,0.0,620.224,3.83533,86753.3,7497.73,15136.1,523.861,29.1013,22.788
1600,24.8813,25.0,193.483,39.8947,20.6593,0.0,619.883,4.082,81029.8,7010.3,12648.4,456.501,28.3667,23.5467
1615,24.968,25.0,192.736,40.1107,20.7253,0.0,619.84,4.334,80571.1,7397.38,11558.2,421.419,27.5173,23.972
1630,25.032,25.0,192.917,39.4107,20.8407,0.0,619.84,5.04,78230.9,7454.72,10356.7,370.859,26.86,23.48
1645,25.08,25.0,192.64,38.0,20.66,0.0,619.413,4.12067,74424.3,7325.7,9268.22,315.104,26.4493,24.7907
1700,25.092,25.0,192.619,37.968,20.8227,0.0,619.2,4.10133,70038.9,7254.02,8436.74,261.675,26.1213,25.6493
1715,25.092,24.7333,192.395,37.4667,20.8233,0.0,618.901,4.328,64763.2,6587.39,7332.86,209.621,25.8013,26.2773
1730,25.096,24.0,192.149,36.6267,20.742,0.0,617.963,4.35067,10005.8,3641.34,3411.97,88.3853,25.4213,25.892
1745,25.088,24.0,191.968,36.22,20.8233,0.0,617.28,3.76267,3189.76,2609.15,2229.25,32.284,25.1333,27.3747
1800,25.06,24.0,191.659,36.532,20.5453,0.0,617.109,3.92667,2523.14,1992.7,1748.99,23.768,24.816,27.5347
1815,25.02,23.1333,191.04,35.74,15.5553,0.0,616.725,4.08667,1892.35,1369.09,1297.41,14.6067,24.5013,28.36
1830,24.9573,23.0,190.773,35.1293,11.3447,0.0,616.64,3.754,609.28,71.68,0.0,4.03333,24.1813,28.612
1845,24.892,23.0,190.88,35.3027,11.034,0.0,457.259,2.66333,0.0,0.0,0.0,-3.552,23.8707,29.812
1900,24.812,22.3333,191.851,35.5253,10.74,0.0,55.15,2.864,0.0,0.0,0.0,-3.96933,23.6093,30.192
1915,24.756,22.0,191.829,36.148,11.0507,0.0,2.18933,3.96867,0.0,0.0,0.0,-3.904,23.284,30.764
1930,24.68,21.9333,191.531,36.1467,11.1487,0.0,0.65,3.66733,0.0,0.0,0.0,-3.96933,23.068,31.4733
1945,24.6173,21.2,191.755,35.6893,11.1153,0.0,0.826,3.368,0.0,0.0,0.0,-4.03467,22.8933,31.7333
2000,24.5373,21.0,192.587,35.7987,10.9527,0.0,0.87,2.68467,0.0,0.0,0.0,-3.96933,22.74,32.36
2015,24.4867,21.0,192.32,36.5773,11.23,0.0,1.134,2.43533,0.0,0.0,0.0,-4.03467,22.592,33.056
2030,24.4333,21.0,191.893,37.2787,11.3447,0.0,0.87,2.84667,0.0,0.0,0.0,-3.904,22.4693,34.824
2045,24.3693,20.1333,191.456,37.6733,11.4093,0.0,0.826,2.57133,0.0,0.0,0.0,-4.16467,22.3533,35.688
2100,24.3,20.0,191.979,37.7413,11.3447,0.0,0.694,2.16667,0.0,0.0,0.0,-3.904,22.2147,36.9173
2115,24.228,20.0,191.179,38.0013,11.328,0.0,0.65,1.588,0.0,0.0,0.0,-3.904,22.0213,37.9493
2130,24.144,19.9333,191.381,37.708,11.132,0.0,0.65,1.702,0.0,0.0,0.0,-3.96933,21.7587,38.7747
2145,24.0573,19.0,191.787,37.8493,11.524,0.0,0.65,1.33467,0.0,0.0,0.0,-4.03467,21.504,39.5813
2200,23.9733,18.3333,191.787,38.1267,11.2133,0.0,0.65,1.79,0.0,0.0,0.0,-3.904,21.2413,40.4187
2215,23.9,18.0,191.531,38.388,11.1487,0.0,0.65,1.38533,0.0,0.0,0.0,-3.83867,21.0173,41.1867
2230,23.8067,18.0,190.325,38.724,11.23,0.0,0.65,0.942,0.0,0.0,0.0,-3.83867,20.7547,41.7413
2245,23.716,18.0,190.251,39.264,11.1153,0.0,0.65,1.348,0.0,0.0,0.0,-3.96933,20.5933,42.128
2300,23.6067,18.0,191.189,39.3467,11.5073,0.0,0.65,1.61,0.0,0.0,0.0,-3.83867,20.4707,42.4133
2315,23.5227,17.0667,190.912,39.4787,11.3447,0.0,0.65,1.88467,0.0,0.0,0.0,-3.77333,20.3467,42.9947
2330,23.4253,17.0,190.699,39.7387,11.426,0.0,0.65,1.97867,0.0,0.0,0.0,-3.64267,20.2253,43.3733
2345,23.344,17.8667,191.403,39.872,11.5887,0.0,0.65,1.948,0.0,0.0,0.0,-3.83867,20.0793,43.4667
0,23.252,18.0,190.443,39.9573,11.5073,0.0,0.65,2.19067,0.0,0.0,0.0,-3.904,19.916,43.7413
15,23.156,17.1333,190.357,40.0667,11.426,0.0,0.65,1.892,0.0,0.0,0.0,-3.83867,19.7773,44.0107
30,23.0507,17.0,190.933,40.04,11.3447,0.0,0.65,1.53467,0.0,0.0,0.0,-3.57733,19.6567,44.1093
45,22.964,17.0,190.325,40.044,11.5073,0.0,0.782,1.182,0.0,0.0,0.0,-3.708,19.5107,44.472
100,22.8787,17.0,189.483,40.2067,11.4093,0.0,0.738,0.998,0.0,0.0,0.0,-3.512,19.3673,44.336
115,22.7827,17.0,190.24,40.4293,11.426,0.0,0.65,0.352667,0.0,0.0,0.0,-3.64267,19.1833,44.4053
130,22.7013,17.0,190.08,40.6613,11.2467,0.0,0.65,0.199333,0.0,0.0,0.0,-3.708,19.0053,44.8933
145,22.5933,17.0,189.632,40.6093,11.7033,0.0,0.914,0.538,0.0,0.0,0.0,-3.64267,18.844,44.3707
200,22.5107,16.9333,189.504,40.5893,11.4093,0.0,0.914,0.708667,0.0,0.0,0.0,-3.83867,18.6933,44.4293
215,22.4187,16.0667,190.24,40.5787,11.6053,0.0,0.87,1.0,0.0,0.0,0.0,-3.708,18.6267,44.68
230,22.3187,16.0,190.4,40.58,11.622,0.0,0.914,1.28067,0.0,0.0,0.0,-3.708,18.57,45.4
245,22.2213,16.0,189.408,40.568,11.3447,0.0,0.65,0.996,0.0,0.0,0.0,-3.904,18.51,46.3707
300,22.144,16.0,190.325,40.8,11.5073,0.0,0.65,0.494667,0.0,0.0,0.0,-3.57733,18.346,47.184
315,22.0493,16.0,189.973,40.9533,11.5073,0.0,0.65,1.08533,0.0,0.0,0.0,-3.708,18.1247,47.7227
330,21.964,16.0,190.229,40.9867,11.524,0.0,0.65,1.14467,0.0,0.0,0.0,-3.708,17.9833,48.424
345,21.86,15.5333,190.165,41.0453,11.7033,0.0,0.65,0.728667,0.0,0.0,0.0,-3.77333,17.792,48.4587
400,21.78,15.0,190.197,41.16,11.6053,0.0,0.65,0.036,0.0,0.0,0.0,-3.64267,17.636,48.1893
415,21.6747,15.0,189.995,41.2133,11.5073,0.0,0.65,0.712,0.0,0.0,0.0,-3.708,17.5033,48.2
430,21.5653,15.0,189.227,41.2667,11.524,0.0,0.65,0.475333,0.0,0.0,0.0,-3.44667,17.3287,48.528
445,21.476,15.0,190.24,41.312,11.5073,0.0,0.65,0.427333,0.0,0.0,0.0,-3.708,17.162,48.232
500,21.3627,15.0,190.464,41.2907,11.524,0.0,1.794,0.850667,0.0,0.0,0.0,-3.512,17.0273,48.2293
515,21.256,13.6667,190.304,41.2427,11.6053,0.0,31.132,0.565333,0.0,0.0,0.0,-3.708,16.838,48.8693
530,21.152,13.0,190.539,41.312,11.4427,0.0,392.603,0.0746667,0.0,0.0,0.0,-3.434,16.618,49.296
545,21.0413,12.1333,190.421,41.3173,11.6867,0.0,613.12,0.0,465.92,2716.67,523.264,3.852,16.4013,50.0373
600,20.9347,12.0,190.432,41.3333,19.5387,0.0,613.803,0.310667,3454.98,16203.8,3347.46,26.83,16.2607,50.0587
615,20.856,12.0,191.531,41.3093,20.9853,0.0,615.403,0.299333,6795.26,38303.1,7110.66,66.9493,16.2367,49.84
630,20.7627,12.1333,191.563,41.28,20.562,0.0,616.725,0.908,8952.83,51347.5,10270.7,112.267,16.286,50.2987
0,20.2,13.0,207.84,31.58,11.72,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,16.07,39.08
15,20.1593,13.0,207.499,31.624,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-2.808,16.04,38.968
30,20.074,13.0,207.36,31.6507,11.622,0.0,0.65,0.088,0.0,0.0,0.0,-2.964,16.016,38.9467
45,19.9773,13.0,207.445,31.6987,11.7847,0.0,0.65,0.127333,0.0,0.0,0.0,-3.02933,15.9427,39.076
100,19.8933,13.0,207.84,31.7707,11.5887,0.0,0.65,0.0,0.0,0.0,0.0,-2.886,15.8627,40.0413
115,19.8127,13.0,207.648,31.912,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-2.886,15.6847,41.6613
130,19.722,13.5333,207.701,31.98,11.622,0.0,0.65,0.036,0.0,0.0,0.0,-2.964,15.5567,41.4747
145,19.6387,17.0,208.309,32.08,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-2.886,15.506,41.24
200,19.5613,17.0,208.384,32.2693,11.768,0.0,0.65,0.37,0.0,0.0,0.0,-2.886,15.52,41.5947
215,19.468,17.0,208.512,32.6733,11.524,0.0,0.65,1.32067,0.0,0.0,0.0,-2.886,15.7093,41.2627
230,19.3933,17.0,207.947,32.7653,11.622,0.0,0.65,1.72333,0.0,0.0,0.0,-2.886,15.9513,41.372
245,19.33,17.0,207.616,32.948,11.6867,0.0,0.65,1.84067,0.0,0.0,0.0,-3.12,16.1233,41.936
300,19.298,17.0,208.075,33.2053,11.7847,0.0,0.65,1.88533,0.0,0.0,0.0,-3.12,16.312,41.8093
315,19.2367,17.0,207.904,33.452,11.6053,0.0,0.65,1.64267,0.0,0.0,0.0,-2.964,16.468,42.1773
330,19.19,16.8667,207.733,33.632,11.8493,0.0,0.65,1.71333,0.0,0.0,0.0,-3.12,16.55,43.12
345,19.1447,16.0,206.667,33.8213,11.6867,0.0,0.65,1.53667,0.0,0.0,0.0,-2.964,16.5767,44.1173
400,19.0873,16.0,206.251,34.024,11.866,0.0,0.65,1.866,0.0,0.0,0.0,-2.808,16.5967,44.8533
415,19.0467,16.0,205.771,34.2987,11.6053,0.0,0.65,1.78467,0.0,0.0,0.0,-3.18533,16.628,45.4293
430,19.01,16.0,205.397,34.464,11.768,0.0,0.694,1.92,0.0,0.0,0.0,-2.964,16.7,45.648
445,18.97,16.0,205.173,34.604,11.7033,0.0,0.826,2.106,0.0,0.0,0.0,-3.12,16.7573,46.2827
500,18.9387,16.0,206.133,34.876,11.7033,0.0,5.00133,2.404,0.0,0.0,0.0,-2.73,16.784,46.6693
515,18.9233,16.0,205.963,34.94,11.6867,0.0,98.3613,2.364,0.0,0.0,0.0,-3.042,16.87,47.2533
530,18.8733,16.0,205.803,35.3707,11.6867,0.0,465.813,2.97133,0.0,0.0,0.0,-0.676,16.918,47.8293
545,18.8733,16.0,205.803,35.2373,12.4507,0.0,614.4,2.90933,0.0,150.528,0.0,8.186,17.0033,48.48
600,18.8433,16.0,205.344,35.3893,21.572,0.0,614.4,3.33867,1326.08,2644.99,1512.45,23.0807,17.054,48.3893
615,18.8333,16.0,205.355,35.4587,21.4267,0.0,614.72,2.88533,2609.15,8300.2,3318.78,43.832,17.126,48.6133
630,18.8267,16.0,205.195,35.6453,21.328,0.0,615.403,2.66867,4400.81,12513.6,4917.25,71.8613,17.1873,48.44
645,18.83,16.0,205.557,35.916,21.652,0.0,615.488,2.716,6250.5,10715.8,6745.09,107.357,17.2507,48.8907
700,18.8733,16.0,205.419,36.2547,21.4093,0.0,616.384,3.14933,8177.66,34353.8,11574.6,169.648,17.4233,48.6213
715,18.9073,16.0,205.664,36.6547,28.1307,0.0,618.432,2.904,12942.7,73654.3,21934.8,314.496,17.76,47.824
730,18.9873,16.1333,204.821,36.2013,36.148,0.0,619.328,3.91133,14477.3,78525.8,27209.7,380.48,18.216,47.256
745,19.0667,17.0,205.248,35.336,37.5067,0.0,619.413,3.85333,13809.3,65085.4,30579.4,380.853,18.6733,45.4533
800,19.1613,17.3333,205.877,35.66,34.7547,0.0,618.56,4.50933,11374.3,55615.5,32107.9,338.304,19.0293,46.1173
815,19.328,18.0,205.568,35.7,64.0,0.0,620.651,2.80667,17616.9,88899.6,53403.6,586.859,19.4533,43.9947
830,19.5053,17.8,206.411,34.5787,61.2227,0.0,621.376,2.70667,14778.7,70527.0,44464.1,532.352,20.0453,42.8987
845,19.672,17.2667,206.656,34.2493,61.7247,0.0,621.888,2.258,14821.7,73962.2,49682.4,538.421,20.4813,41.0347
900,19.858,18.0667,206.315,33.9707,78.3413,0.0,622.187,1.64867,15630.3,86917.1,62414.8,662.677,20.9947,38.6947
915,20.054,19.0,206.923,33.4187,75.2027,0.0,622.656,2.20867,15515.6,80270.7,63354.2,685.291,21.64,34.008
930,20.2813,19.0,207.765,33.0453,74.7813,0.0,622.741,1.58933,13981.7,70052.5,59210.4,662.997,22.16,33.7453
945,20.5173,19.0,207.723,32.916,84.5307,0.0,622.955,2.02333,14778.4,71614.5,67698.7,745.301,22.436,34.712
1000,20.7507,19.0,208.213,32.712,90.0853,0.0,622.912,2.37533,15538.9,61030.4,67412.0,765.205,22.768,33.8093
1015,20.976,19.0,208.437,32.644,84.2667,0.0,622.613,2.868,14499.8,50259.3,63473.0,745.28,22.9973,33.36
1030,21.236,19.0,208.597,32.6413,105.621,0.0,622.784,2.72133,13473.8,46776.3,77359.8,892.032,23.2707,32.3573
1045,21.532,19.7333,208.448,32.5333,95.5547,0.0,622.955,2.918,16110.9,34735.4,68810.1,872.981,23.676,31.616
1100,21.8067,20.5333,208.885,32.452,92.776,0.0,622.699,1.81933,22502.7,31214.3,60827.0,840.405,24.052,31.4213
1115,22.0453,21.0,209.397,32.5333,71.5653,0.0,622.357,2.36,25202.7,28068.5,42136.9,625.792,24.3147,30.448
1130,22.228,21.0,208.917,32.48,47.008,0.0,620.437,2.65533,22697.3,24197.8,28119.0,439.296,24.1587,28.3173
1145,22.3933,21.0,208.789,32.4587,39.844,0.0,619.669,2.60733,19828.7,21361.3,23721.3,377.035,23.9373,27.5707
1200,22.5173,20.9333,209.131,32.7253,31.3867,0.0,619.115,3.272,18913.3,19100.3,20010.3,331.904,23.7373,27.2387
1215,22.5813,20.2667,210.571,31.8613,43.62,0.0,618.944,2.628,22461.1,21111.5,23735.6,397.248,23.5813,26.8213
1230,22.7893,20.0,213.259,30.288,57.3947,0.0,619.541,3.60467,26563.9,23223.0,34502.0,533.013,23.56,26.688
1245,22.9827,20.0,212.779,30.3733,80.1653,0.0,620.565,3.59267,29825.7,19357.7,48484.4,691.499,23.68,26.268
1300,23.2027,20.0,211.659,30.212,98.9973,0.0,621.376,3.66267,41178.5,18920.1,54972.4,861.888,24.0653,26.6907
1315,23.3867,20.0,211.115,30.2507,79.2427,0.0,621.077,3.44467,38035.5,20945.6,41754.6,670.571,24.496,26.5
1330,23.572,20.0,209.472,29.8187,95.712,0.0,621.547,4.04067,51590.5,21124.4,44754.3,795.392,24.728,26.436
1345,23.7573,20.9333,210.133,30.0973,81.264,0.0,621.163,3.022,49804.6,19292.8,37187.6,681.109,25.0973,27.0307
1400,23.9333,21.0,209.803,30.124,75.2427,0.0,621.12,3.59933,61150.5,15452.2,36659.2,705.579,25.3453,26.8453
1415,24.112,21.0,209.365,29.5693,92.4827,0.0,621.248,3.53067,82362.4,13508.6,37315.9,802.197,25.6453,27.172
1430,24.2813,21.7333,209.035,29.2373,59.032,0.0,620.565,3.106,49754.1,12613.6,26808.3,511.936,25.916,25.4973
1445,24.428,22.0,208.971,28.972,59.4747,0.0,620.48,2.42267,56262.7,17072.1,29237.2,570.325,25.904,25.424
1500,24.5627,22.0,208.789,28.9733,77.3227,0.0,620.864,3.77533,82990.4,16691.9,28992.9,707.947,25.9653,26.2653
1515,24.704,22.0,208.117,28.452,63.4987,0.0,620.565,4.07733,93121.2,9654.95,20209.0,654.741,26.1787,26.5747
1530,24.8067,22.0,208.789,28.9747,51.752,0.0,619.84,4.53667,90630.8,8293.38,17888.6,608.832,26.2267,25.2147
1545,24.9253,22.0,208.352,28.5107,40.7533,0.0,619.797,3.12,73258.3,8357.89,14957.2,487.872,26.0093,24.3973
1600,24.976,22.0,208.32,28.2693,36.702,0.0,619.2,4.21533,56859.3,11997.9,17092.6,422.571,25.7013,23.8587
1615,25.032,22.0,206.891,27.7787,33.2373,0.0,619.456,3.93133,71057.4,13639.0,17322.7,467.669,25.456,24.072
1630,25.088,22.0,206.763,28.032,20.7413,0.0,619.243,3.64667,75680.4,12427.6,14735.7,423.819,25.2067,23.776
1645,25.084,22.0,206.368,26.7573,21.0673,0.0,618.859,2.75,59450.7,8924.16,12082.5,312.907,24.94,23.972
1700,25.088,21.5333,206.475,27.324,20.9853,0.0,618.475,3.366,50028.5,8536.75,10091.2,241.685,24.6787,24.052
1715,25.036,21.0,205.781,27.1493,21.444,0.0,617.92,3.04867,27089.6,7182.34,8049.32,180.805,24.4173,24.3293
1730,25.0013,20.8667,205.429,26.764,20.9033,0.0,617.195,2.64133,9152.85,5354.5,5404.67,94.6427,24.144,24.4413
1745,24.9493,20.0,206.069,26.1733,21.4733,0.0,616.768,1.444,7734.27,4773.89,5383.17,81.7333,23.9213,24.5493
1800,24.876,20.0,205.92,26.404,21.1487,0.0,616.64,1.88133,4888.58,3318.78,3433.47,52.9293,23.6707,24.5693
1815,24.7987,20.0,205.771,26.4547,21.0833,0.0,616.213,1.784,2422.78,1641.47,1670.14,24.394,23.3613,24.684
1830,24.7013,20.0,205.504,26.1813,11.6867,0.0,616.0,0.848667,688.128,301.056,71.68,7.97667,23.0693,24.924
1845,24.632,20.0,205.824,26.4067,11.426,0.0,404.896,0.65,0.0,0.0,0.0,-2.05333,22.8013,25.2307
1900,24.548,19.8667,206.219,26.6547,11.3113,0.0,77.32,0.982,0.0,0.0,0.0,-3.316,22.5213,25.6973
1915,24.4747,19.0,205.472,27.22,11.622,0.0,5.52867,2.24667,0.0,0.0,0.0,-3.38133,22.248,26.2573
1930,24.392,18.8667,205.067,26.7907,11.524,0.0,0.826,1.234,0.0,0.0,0.0,-3.18533,21.976,26.6067
1945,24.296,18.0,205.685,27.1867,11.5887,0.0,0.65,1.61467,0.0,0.0,0.0,-3.25067,21.7427,27.06
