MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Time
1,1,0,0,-1,-1,-1,1,-1,2,0,1,1,1,38.165
1,1,0,0,-1,-1,-1,1,-1,2,1,0,0,0,29.494999999999997
1,1,0,0,-1,-1,-1,1,-1,2,1,0,0,1,22.189999999999998
1,1,0,0,-1,-1,-1,1,-1,2,1,0,1,0,30.56
1,1,0,0,-1,-1,-1,1,-1,2,1,0,1,1,24.877499999999998
1,1,0,0,-1,-1,-1,1,-1,2,1,1,0,0,29.4375
1,1,0,0,-1,-1,-1,1,-1,2,1,1,0,1,22.1925
1,1,0,0,-1,-1,-1,1,-1,2,1,1,1,0,32.175
1,1,0,0,-1,-1,-1,1,-1,2,1,1,1,1,24.925
1,1,0,0,-1,-1,-1,1,0,-1,0,0,0,0,42.3575
1,1,0,0,-1,-1,-1,1,0,-1,0,0,0,1,40.0625
1,1,0,0,-1,-1,-1,1,0,-1,0,0,1,0,36.185
1,1,0,0,-1,-1,-1,1,0,-1,0,0,1,1,37.629999999999995
1,1,0,0,-1,-1,-1,1,0,-1,0,1,0,0,41.455
1,1,0,0,-1,-1,-1,1,0,-1,0,1,0,1,29.93
1,1,0,0,-1,-1,-1,1,0,-1,0,1,1,0,37.7375
1,1,0,0,-1,-1,-1,1,0,-1,0,1,1,1,31.232499999999998
1,1,0,0,-1,-1,-1,1,0,-1,1,0,0,0,37.515
1,1,0,0,-1,-1,-1,1,0,-1,1,0,0,1,34.190000000000005
1,1,0,0,-1,-1,-1,1,0,-1,1,0,1,0,29.905
1,1,0,0,-1,-1,-1,1,0,-1,1,0,1,1,30.4175
1,1,0,0,-1,-1,-1,1,0,-1,1,1,0,0,39.68000000000001
1,1,0,0,-1,-1,-1,1,0,-1,1,1,0,1,28.75
1,1,0,0,-1,-1,-1,1,0,-1,1,1,1,0,32.25
1,1,0,0,-1,-1,-1,1,0,-1,1,1,1,1,26.6475
1,1,0,0,-1,-1,-1,1,0,0,0,0,0,0,33.019999999999996
1,1,0,0,-1,-1,-1,1,0,0,0,0,0,1,32.1325
1,1,0,0,-1,-1,-1,1,0,0,0,0,1,0,32.47
1,1,0,0,-1,-1,-1,1,0,0,0,0,1,1,31.985
1,1,0,0,-1,-1,-1,1,0,0,0,1,0,0,32.447500000000005
1,1,0,0,-1,-1,-1,1,0,0,0,1,0,1,24.607499999999998
1,1,0,0,-1,-1,-1,1,0,0,0,1,1,0,34.1975
1,1,0,0,-1,-1,-1,1,0,0,0,1,1,1,27.270000000000003
1,1,0,0,-1,-1,-1,1,0,0,1,0,0,0,30.225
1,1,0,0,-1,-1,-1,1,0,0,1,0,0,1,27.6775
1,1,0,0,-1,-1,-1,1,0,0,1,0,1,0,28.492500000000003
1,1,0,0,-1,-1,-1,1,0,0,1,0,1,1,22.592499999999998
1,1,0,0,-1,-1,-1,1,0,0,1,1,0,0,29.9975
1,1,0,0,-1,-1,-1,1,0,0,1,1,0,1,22.195
1,1,0,0,-1,-1,-1,1,0,0,1,1,1,0,30.3525
1,1,0,0,-1,-1,-1,1,0,0,1,1,1,1,19.75
1,1,0,0,-1,-1,-1,1,0,1,0,0,0,0,35.1925
1,1,0,0,-1,-1,-1,1,0,1,0,0,0,1,25.880000000000003
1,1,0,0,-1,-1,-1,1,0,1,0,0,1,0,28.832499999999996
1,1,0,0,-1,-1,-1,1,0,1,0,0,1,1,25.1575
1,1,0,0,-1,-1,-1,1,0,1,0,1,0,0,34.3875
1,1,0,0,-1,-1,-1,1,0,1,0,1,0,1,23.14
1,1,0,0,-1,-1,-1,1,0,1,0,1,1,0,29.154999999999998
1,1,0,0,-1,-1,-1,1,0,1,0,1,1,1,23.587500000000002
1,1,0,0,-1,-1,-1,1,0,1,1,0,0,0,31.814999999999998
1,1,0,0,-1,-1,-1,1,0,1,1,0,0,1,22.24
1,1,0,0,-1,-1,-1,1,0,1,1,0,1,0,23.63
1,1,0,0,-1,-1,-1,1,0,1,1,0,1,1,19.375
1,1,0,0,-1,-1,-1,1,0,1,1,1,0,0,32.0975
1,1,0,0,-1,-1,-1,1,0,1,1,1,0,1,20.6975
1,1,0,0,-1,-1,-1,1,0,1,1,1,1,0,24.04
1,1,0,0,-1,-1,-1,1,0,1,1,1,1,1,17.9375
1,1,0,0,-1,-1,-1,1,0,2,0,0,0,0,32.7525
1,1,0,0,-1,-1,-1,1,0,2,0,0,0,1,28.2725
1,1,0,0,-1,-1,-1,1,0,2,0,0,1,0,31.505
1,1,0,0,-1,-1,-1,1,0,2,0,0,1,1,28.542499999999997
1,1,0,0,-1,-1,-1,1,0,2,0,1,0,0,32.910000000000004
1,1,0,0,-1,-1,-1,1,0,2,0,1,0,1,28.275
1,1,0,0,-1,-1,-1,1,0,2,0,1,1,0,30.845
1,1,0,0,-1,-1,-1,1,0,2,0,1,1,1,28.315
1,1,0,0,-1,-1,-1,1,0,2,1,0,0,0,30.0875
1,1,0,0,-1,-1,-1,1,0,2,1,0,0,1,22.9275
1,1,0,0,-1,-1,-1,1,0,2,1,0,1,0,27.48
1,1,0,0,-1,-1,-1,1,0,2,1,0,1,1,21.3475
1,1,0,0,-1,-1,-1,1,0,2,1,1,0,0,30.0925
1,1,0,0,-1,-1,-1,1,0,2,1,1,0,1,23.0425
1,1,0,0,-1,-1,-1,1,0,2,1,1,1,0,27.3625
1,1,0,0,-1,-1,-1,1,0,2,1,1,1,1,21.4425
1,1,0,0,-1,-1,-1,1,1,-1,0,0,0,0,35.4025
1,1,0,0,-1,-1,-1,1,1,-1,0,0,0,1,42.78
1,1,0,0,-1,-1,-1,1,1,-1,0,0,1,0,33.09250000000001
1,1,0,0,-1,-1,-1,1,1,-1,0,0,1,1,38.042500000000004
1,1,0,0,-1,-1,-1,1,1,-1,0,1,0,0,35.625
1,1,0,0,-1,-1,-1,1,1,-1,0,1,0,1,28.924999999999997
1,1,0,0,-1,-1,-1,1,1,-1,0,1,1,0,33.142500000000005
1,1,0,0,-1,-1,-1,1,1,-1,0,1,1,1,29.3325
1,1,0,0,-1,-1,-1,1,1,-1,1,0,0,0,35.42
1,1,0,0,-1,-1,-1,1,1,-1,1,0,0,1,42.355
1,1,0,0,-1,-1,-1,1,1,-1,1,0,1,0,31.0675
1,1,0,0,-1,-1,-1,1,1,-1,1,0,1,1,35.5025
1,1,0,0,-1,-1,-1,1,1,-1,1,1,0,0,35.614999999999995
1,1,0,0,-1,-1,-1,1,1,-1,1,1,0,1,29.137500000000003
1,1,0,0,-1,-1,-1,1,1,-1,1,1,1,0,34.5475
1,1,0,0,-1,-1,-1,1,1,-1,1,1,1,1,27.8775
1,1,0,0,-1,-1,-1,1,1,0,0,0,0,0,36.5025
1,1,0,0,-1,-1,-1,1,1,0,0,0,0,1,31.165
1,1,0,0,-1,-1,-1,1,1,0,0,0,1,0,30.005000000000003
1,1,0,0,-1,-1,-1,1,1,0,0,0,1,1,28.9425
1,1,0,0,-1,-1,-1,1,1,0,0,1,0,0,35.5
1,1,0,0,-1,-1,-1,1,1,0,0,1,0,1,22.39
1,1,0,0,-1,-1,-1,1,1,0,0,1,1,0,35.065
1,1,0,0,-1,-1,-1,1,1,0,0,1,1,1,23.615
1,1,0,0,-1,-1,-1,1,1,0,1,0,0,0,36.5925
1,1,0,0,-1,-1,-1,1,1,0,1,0,0,1,30.8
1,1,0,0,-1,-1,-1,1,1,0,1,0,1,0,28.0
1,1,0,0,-1,-1,-1,1,1,0,1,0,1,1,24.6275
1,1,0,0,-1,-1,-1,1,1,0,1,1,0,0,35.644999999999996
1,1,0,0,-1,-1,-1,1,1,0,1,1,0,1,22.017500000000002
1,1,0,0,-1,-1,-1,1,1,0,1,1,1,0,34.4425
1,1,0,0,-1,-1,-1,1,1,0,1,1,1,1,21.430000000000003
1,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,27.5125
1,1,0,0,-1,-1,-1,1,1,1,0,0,0,1,27.46
1,1,0,0,-1,-1,-1,1,1,1,0,0,1,0,28.92
1,1,0,0,-1,-1,-1,1,1,1,0,0,1,1,24.979999999999997
1,1,0,0,-1,-1,-1,1,1,1,0,1,0,0,28.4175
1,1,0,0,-1,-1,-1,1,1,1,0,1,0,1,24.0775
1,1,0,0,-1,-1,-1,1,1,1,0,1,1,0,29.21
1,1,0,0,-1,-1,-1,1,1,1,0,1,1,1,21.482499999999998
1,1,0,0,-1,-1,-1,1,1,1,1,0,0,0,27.5775
1,1,0,0,-1,-1,-1,1,1,1,1,0,0,1,26.94
1,1,0,0,-1,-1,-1,1,1,1,1,0,1,0,27.535
1,1,0,0,-1,-1,-1,1,1,1,1,0,1,1,22.0525
1,1,0,0,-1,-1,-1,1,1,1,1,1,0,0,28.397499999999997
1,1,0,0,-1,-1,-1,1,1,1,1,1,0,1,23.782500000000002
1,1,0,0,-1,-1,-1,1,1,1,1,1,1,0,27.7225
1,1,0,0,-1,-1,-1,1,1,1,1,1,1,1,21.669999999999998
1,1,0,0,-1,-1,-1,1,1,2,0,0,0,0,30.025
1,1,0,0,-1,-1,-1,1,1,2,0,0,0,1,27.27
1,1,0,0,-1,-1,-1,1,1,2,0,0,1,0,27.52
1,1,0,0,-1,-1,-1,1,1,2,0,0,1,1,23.375
1,1,0,0,-1,-1,-1,1,1,2,0,1,0,0,30.0275
1,1,0,0,-1,-1,-1,1,1,2,0,1,0,1,27.2875
1,1,0,0,-1,-1,-1,1,1,2,0,1,1,0,28.765000000000004
1,1,0,0,-1,-1,-1,1,1,2,0,1,1,1,23.41
1,1,0,0,-1,-1,-1,1,1,2,1,0,0,0,29.955000000000002
1,1,0,0,-1,-1,-1,1,1,2,1,0,0,1,26.395
1,1,0,0,-1,-1,-1,1,1,2,1,0,1,0,25.245
1,1,0,0,-1,-1,-1,1,1,2,1,0,1,1,21.71
1,1,0,0,-1,-1,-1,1,1,2,1,1,0,0,29.9775
1,1,0,0,-1,-1,-1,1,1,2,1,1,0,1,26.682499999999997
1,1,0,0,-1,-1,-1,1,1,2,1,1,1,0,26.955
1,1,0,0,-1,-1,-1,1,1,2,1,1,1,1,21.725
1,1,0,0,-1,-1,0,0,-1,-1,0,0,0,0,51.635000000000005
1,1,0,0,-1,-1,0,0,-1,-1,0,0,0,1,46.86
1,1,0,0,-1,-1,0,0,-1,-1,0,0,1,0,43.62499999999999
1,1,0,0,-1,-1,0,0,-1,-1,0,0,1,1,44.2975
1,1,0,0,-1,-1,0,0,-1,-1,0,1,0,0,49.05
1,1,0,0,-1,-1,0,0,-1,-1,0,1,0,1,39.2625
1,1,0,0,-1,-1,0,0,-1,-1,0,1,1,0,47.7525
1,1,0,0,-1,-1,0,0,-1,-1,0,1,1,1,39.2125
1,1,0,0,-1,-1,0,0,-1,-1,1,0,0,0,35.9525
1,1,0,0,-1,-1,0,0,-1,-1,1,0,0,1,27.3525
1,1,0,0,-1,-1,0,0,-1,-1,1,0,1,0,36.9625
1,1,0,0,-1,-1,0,0,-1,-1,1,0,1,1,30.25
1,1,0,0,-1,-1,0,0,-1,-1,1,1,0,0,43.052499999999995
1,1,0,0,-1,-1,0,0,-1,-1,1,1,0,1,25.3725
1,1,0,0,-1,-1,0,0,-1,-1,1,1,1,0,36.864999999999995
1,1,0,0,-1,-1,0,0,-1,-1,1,1,1,1,29.207500000000003
1,1,0,0,-1,-1,0,0,-1,0,0,0,0,0,49.82
1,1,0,0,-1,-1,0,0,-1,0,0,0,0,1,40.815
1,1,0,0,-1,-1,0,0,-1,0,0,0,1,0,38.1675
1,1,0,0,-1,-1,0,0,-1,0,0,0,1,1,39.99249999999999
1,1,0,0,-1,-1,0,0,-1,0,0,1,0,0,46.22500000000001
1,1,0,0,-1,-1,0,0,-1,0,0,1,0,1,43.747499999999995
1,1,0,0,-1,-1,0,0,-1,0,0,1,1,0,36.54
1,1,0,0,-1,-1,0,0,-1,0,0,1,1,1,34.552499999999995
1,1,0,0,-1,-1,0,0,-1,0,1,0,0,0,35.4175
1,1,0,0,-1,-1,0,0,-1,0,1,0,0,1,23.1625
1,1,0,0,-1,-1,0,0,-1,0,1,0,1,0,33.5025
1,1,0,0,-1,-1,0,0,-1,0,1,0,1,1,25.285
1,1,0,0,-1,-1,0,0,-1,0,1,1,0,0,39.7375
1,1,0,0,-1,-1,0,0,-1,0,1,1,0,1,24.1
1,1,0,0,-1,-1,0,0,-1,0,1,1,1,0,33.550000000000004
1,1,0,0,-1,-1,0,0,-1,0,1,1,1,1,22.8375
1,1,0,0,-1,-1,0,0,-1,1,0,0,0,0,48.417500000000004
1,1,0,0,-1,-1,0,0,-1,1,0,0,0,1,40.04
1,1,0,0,-1,-1,0,0,-1,1,0,0,1,0,39.22
1,1,0,0,-1,-1,0,0,-1,1,0,0,1,1,34.3925
1,1,0,0,-1,-1,0,0,-1,1,0,1,0,0,49.3675
1,1,0,0,-1,-1,0,0,-1,1,0,1,0,1,40.042500000000004
1,1,0,0,-1,-1,0,0,-1,1,0,1,1,0,39.7025
1,1,0,0,-1,-1,0,0,-1,1,0,1,1,1,35.059999999999995
1,1,0,0,-1,-1,0,0,-1,1,1,0,0,0,36.370000000000005
1,1,0,0,-1,-1,0,0,-1,1,1,0,0,1,21.312500000000004
1,1,0,0,-1,-1,0,0,-1,1,1,0,1,0,31.052500000000002
1,1,0,0,-1,-1,0,0,-1,1,1,0,1,1,23.5925
1,1,0,0,-1,-1,0,0,-1,1,1,1,0,0,37.072500000000005
1,1,0,0,-1,-1,0,0,-1,1,1,1,0,1,23.0875
1,1,0,0,-1,-1,0,0,-1,1,1,1,1,0,31.322499999999998
1,1,0,0,-1,-1,0,0,-1,1,1,1,1,1,23.555
1,1,0,0,-1,-1,0,0,0,-1,0,0,0,0,39.4225
1,1,0,0,-1,-1,0,0,0,-1,0,0,0,1,36.905
1,1,0,0,-1,-1,0,0,0,-1,0,0,1,0,37.0675
1,1,0,0,-1,-1,0,0,0,-1,0,0,1,1,32.035
1,1,0,0,-1,-1,0,0,0,-1,0,1,0,0,40.582499999999996
1,1,0,0,-1,-1,0,0,0,-1,0,1,0,1,27.3525
1,1,0,0,-1,-1,0,0,0,-1,0,1,1,0,35.3975
1,1,0,0,-1,-1,0,0,0,-1,0,1,1,1,29.987499999999997
1,1,0,0,-1,-1,0,0,0,-1,1,0,0,0,35.26
1,1,0,0,-1,-1,0,0,0,-1,1,0,0,1,34.4975
1,1,0,0,-1,-1,0,0,0,-1,1,0,1,0,29.299999999999997
1,1,0,0,-1,-1,0,0,0,-1,1,0,1,1,24.1425
1,1,0,0,-1,-1,0,0,0,-1,1,1,0,0,38.6775
1,1,0,0,-1,-1,0,0,0,-1,1,1,0,1,25.0775
1,1,0,0,-1,-1,0,0,0,-1,1,1,1,0,32.64
1,1,0,0,-1,-1,0,0,0,-1,1,1,1,1,23.6725
1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,35.935
1,1,0,0,-1,-1,0,0,0,0,0,0,0,1,30.195
1,1,0,0,-1,-1,0,0,0,0,0,0,1,0,36.2525
1,1,0,0,-1,-1,0,0,0,0,0,0,1,1,27.6025
1,1,0,0,-1,-1,0,0,0,0,0,1,0,0,35.725
1,1,0,0,-1,-1,0,0,0,0,0,1,0,1,23.1325
1,1,0,0,-1,-1,0,0,0,0,0,1,1,0,38.36750000000001
1,1,0,0,-1,-1,0,0,0,0,0,1,1,1,23.950000000000003
1,1,0,0,-1,-1,0,0,0,0,1,0,0,0,33.0875
1,1,0,0,-1,-1,0,0,0,0,1,0,0,1,25.04
1,1,0,0,-1,-1,0,0,0,0,1,0,1,0,33.652499999999996
1,1,0,0,-1,-1,0,0,0,0,1,0,1,1,20.39
1,1,0,0,-1,-1,0,0,0,0,1,1,0,0,33.6725
1,1,0,0,-1,-1,0,0,0,0,1,1,0,1,21.54
1,1,0,0,-1,-1,0,0,0,0,1,1,1,0,34.3225
1,1,0,0,-1,-1,0,0,0,0,1,1,1,1,17.732499999999998
1,1,0,0,-1,-1,0,0,0,1,0,0,0,0,42.995
1,1,0,0,-1,-1,0,0,0,1,0,0,0,1,28.04
1,1,0,0,-1,-1,0,0,0,1,0,0,1,0,36.765
1,1,0,0,-1,-1,0,0,0,1,0,0,1,1,25.965000000000003
1,1,0,0,-1,-1,0,0,0,1,0,1,0,0,50.265
1,1,0,0,-1,-1,0,0,0,1,0,1,0,1,30.255
1,1,0,0,-1,-1,0,0,0,1,0,1,1,0,40.0175
1,1,0,0,-1,-1,0,0,0,1,0,1,1,1,25.98
1,1,0,0,-1,-1,0,0,0,1,1,0,0,0,39.7775
1,1,0,0,-1,-1,0,0,0,1,1,0,0,1,28.04
1,1,0,0,-1,-1,0,0,0,1,1,0,1,0,34.9125
1,1,0,0,-1,-1,0,0,0,1,1,0,1,1,17.5625
1,1,0,0,-1,-1,0,0,0,1,1,1,0,0,39.0925
1,1,0,0,-1,-1,0,0,0,1,1,1,0,1,27.299999999999997
1,1,0,0,-1,-1,0,0,0,1,1,1,1,0,35.095
1,1,0,0,-1,-1,0,0,0,1,1,1,1,1,17.490000000000002
1,1,0,0,-1,-1,0,0,1,-1,0,0,0,0,35.0775
1,1,0,0,-1,-1,0,0,1,-1,0,0,0,1,36.64750000000001
1,1,0,0,-1,-1,0,0,1,-1,0,0,1,0,32.2375
1,1,0,0,-1,-1,0,0,1,-1,0,0,1,1,32.849999999999994
1,1,0,0,-1,-1,0,0,1,-1,0,1,0,0,33.89
1,1,0,0,-1,-1,0,0,1,-1,0,1,0,1,25.610000000000003
1,1,0,0,-1,-1,0,0,1,-1,0,1,1,0,33.435
1,1,0,0,-1,-1,0,0,1,-1,0,1,1,1,25.877499999999998
1,1,0,0,-1,-1,0,0,1,-1,1,0,0,0,35.1
1,1,0,0,-1,-1,0,0,1,-1,1,0,0,1,31.2175
1,1,0,0,-1,-1,0,0,1,-1,1,0,1,0,30.69
1,1,0,0,-1,-1,0,0,1,-1,1,0,1,1,31.919999999999998
1,1,0,0,-1,-1,0,0,1,-1,1,1,0,0,34.28
1,1,0,0,-1,-1,0,0,1,-1,1,1,0,1,25.462500000000002
1,1,0,0,-1,-1,0,0,1,-1,1,1,1,0,31.455000000000002
1,1,0,0,-1,-1,0,0,1,-1,1,1,1,1,24.69
1,1,0,0,-1,-1,0,0,1,0,0,0,0,0,30.15
1,1,0,0,-1,-1,0,0,1,0,0,0,0,1,29.057499999999997
1,1,0,0,-1,-1,0,0,1,0,0,0,1,0,30.3875
1,1,0,0,-1,-1,0,0,1,0,0,0,1,1,24.689999999999998
1,1,0,0,-1,-1,0,0,1,0,0,1,0,0,29.71
1,1,0,0,-1,-1,0,0,1,0,0,1,0,1,25.4775
1,1,0,0,-1,-1,0,0,1,0,0,1,1,0,34.95
1,1,0,0,-1,-1,0,0,1,0,0,1,1,1,22.155
1,1,0,0,-1,-1,0,0,1,0,1,0,0,0,30.2925
1,1,0,0,-1,-1,0,0,1,0,1,0,0,1,28.71
1,1,0,0,-1,-1,0,0,1,0,1,0,1,0,29.057499999999997
1,1,0,0,-1,-1,0,0,1,0,1,0,1,1,23.26
1,1,0,0,-1,-1,0,0,1,0,1,1,0,0,29.755
1,1,0,0,-1,-1,0,0,1,0,1,1,0,1,25.085
1,1,0,0,-1,-1,0,0,1,0,1,1,1,0,34.5525
1,1,0,0,-1,-1,0,0,1,0,1,1,1,1,20.872500000000002
1,1,0,0,-1,-1,0,0,1,1,0,0,0,0,27.5675
1,1,0,0,-1,-1,0,0,1,1,0,0,0,1,21.695
1,1,0,0,-1,-1,0,0,1,1,0,0,1,0,28.9725
1,1,0,0,-1,-1,0,0,1,1,0,0,1,1,23.3075
1,1,0,0,-1,-1,0,0,1,1,0,1,0,0,28.3725
1,1,0,0,-1,-1,0,0,1,1,0,1,0,1,21.68
1,1,0,0,-1,-1,0,0,1,1,0,1,1,0,29.185000000000002
1,1,0,0,-1,-1,0,0,1,1,0,1,1,1,22.8275
1,1,0,0,-1,-1,0,0,1,1,1,0,0,0,27.525000000000002
1,1,0,0,-1,-1,0,0,1,1,1,0,0,1,21.322499999999998
1,1,0,0,-1,-1,0,0,1,1,1,0,1,0,27.5475
1,1,0,0,-1,-1,0,0,1,1,1,0,1,1,21.945
1,1,0,0,-1,-1,0,0,1,1,1,1,0,0,28.365
1,1,0,0,-1,-1,0,0,1,1,1,1,0,1,21.384999999999998
1,1,0,0,-1,-1,0,0,1,1,1,1,1,0,27.71
1,1,0,0,-1,-1,0,0,1,1,1,1,1,1,22.029999999999998
1,1,0,0,-1,-1,0,1,-1,-1,0,0,0,0,51.5475
1,1,0,0,-1,-1,0,1,-1,-1,0,0,0,1,46.785
1,1,0,0,-1,-1,0,1,-1,-1,0,0,1,0,45.0925
1,1,0,0,-1,-1,0,1,-1,-1,0,0,1,1,42.075
1,1,0,0,-1,-1,0,1,-1,-1,0,1,0,0,45.86
1,1,0,0,-1,-1,0,1,-1,-1,0,1,0,1,38.9725
1,1,0,0,-1,-1,0,1,-1,-1,0,1,1,0,41.75
1,1,0,0,-1,-1,0,1,-1,-1,0,1,1,1,39.1225
1,1,0,0,-1,-1,0,1,-1,-1,1,0,0,0,34.3225
1,1,0,0,-1,-1,0,1,-1,-1,1,0,0,1,28.3275
1,1,0,0,-1,-1,0,1,-1,-1,1,0,1,0,35.2675
1,1,0,0,-1,-1,0,1,-1,-1,1,0,1,1,28.607499999999998
1,1,0,0,-1,-1,0,1,-1,-1,1,1,0,0,39.945
1,1,0,0,-1,-1,0,1,-1,-1,1,1,0,1,25.884999999999998
1,1,0,0,-1,-1,0,1,-1,-1,1,1,1,0,37.165
1,1,0,0,-1,-1,0,1,-1,-1,1,1,1,1,29.035
1,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,45.8875
1,1,0,0,-1,-1,0,1,-1,0,0,0,0,1,42.4475
1,1,0,0,-1,-1,0,1,-1,0,0,0,1,0,40.8175
1,1,0,0,-1,-1,0,1,-1,0,0,0,1,1,38.8475
1,1,0,0,-1,-1,0,1,-1,0,0,1,0,0,42.6125
1,1,0,0,-1,-1,0,1,-1,0,0,1,0,1,39.98
1,1,0,0,-1,-1,0,1,-1,0,0,1,1,0,41.1775
1,1,0,0,-1,-1,0,1,-1,0,0,1,1,1,34.925
1,1,0,0,-1,-1,0,1,-1,0,1,0,0,0,31.324999999999996
1,1,0,0,-1,-1,0,1,-1,0,1,0,0,1,23.6525
1,1,0,0,-1,-1,0,1,-1,0,1,0,1,0,32.94
1,1,0,0,-1,-1,0,1,-1,0,1,0,1,1,24.545
1,1,0,0,-1,-1,0,1,-1,0,1,1,0,0,31.6425
1,1,0,0,-1,-1,0,1,-1,0,1,1,0,1,21.477500000000003
1,1,0,0,-1,-1,0,1,-1,0,1,1,1,0,39.0675
1,1,0,0,-1,-1,0,1,-1,0,1,1,1,1,23.2725
1,1,0,0,-1,-1,0,1,-1,1,0,0,0,0,43.3
1,1,0,0,-1,-1,0,1,-1,1,0,0,0,1,40.825
1,1,0,0,-1,-1,0,1,-1,1,0,0,1,0,37.115
1,1,0,0,-1,-1,0,1,-1,1,0,0,1,1,36.3525
1,1,0,0,-1,-1,0,1,-1,1,0,1,0,0,43.7375
1,1,0,0,-1,-1,0,1,-1,1,0,1,0,1,40.8675
1,1,0,0,-1,-1,0,1,-1,1,0,1,1,0,37.525
1,1,0,0,-1,-1,0,1,-1,1,0,1,1,1,35.2225
1,1,0,0,-1,-1,0,1,-1,1,1,0,0,0,31.535
1,1,0,0,-1,-1,0,1,-1,1,1,0,0,1,21.932499999999997
1,1,0,0,-1,-1,0,1,-1,1,1,0,1,0,32.0525
1,1,0,0,-1,-1,0,1,-1,1,1,0,1,1,23.4475
1,1,0,0,-1,-1,0,1,-1,1,1,1,0,0,31.8725
1,1,0,0,-1,-1,0,1,-1,1,1,1,0,1,21.9325
1,1,0,0,-1,-1,0,1,-1,1,1,1,1,0,32.8875
1,1,0,0,-1,-1,0,1,-1,1,1,1,1,1,23.419999999999998
1,1,0,0,-1,-1,0,1,0,-1,0,0,0,0,42.4
1,1,0,0,-1,-1,0,1,0,-1,0,0,0,1,31.2425
1,1,0,0,-1,-1,0,1,0,-1,0,0,1,0,36.2775
1,1,0,0,-1,-1,0,1,0,-1,0,0,1,1,32.755
1,1,0,0,-1,-1,0,1,0,-1,0,1,0,0,42.230000000000004
1,1,0,0,-1,-1,0,1,0,-1,0,1,0,1,25.880000000000003
1,1,0,0,-1,-1,0,1,0,-1,0,1,1,0,37.5475
1,1,0,0,-1,-1,0,1,0,-1,0,1,1,1,29.3725
1,1,0,0,-1,-1,0,1,0,-1,1,0,0,0,37.33
1,1,0,0,-1,-1,0,1,0,-1,1,0,0,1,25.982499999999998
1,1,0,0,-1,-1,0,1,0,-1,1,0,1,0,29.902499999999996
1,1,0,0,-1,-1,0,1,0,-1,1,0,1,1,23.3675
1,1,0,0,-1,-1,0,1,0,-1,1,1,0,0,39.66
1,1,0,0,-1,-1,0,1,0,-1,1,1,0,1,24.277499999999996
1,1,0,0,-1,-1,0,1,0,-1,1,1,1,0,32.260000000000005
1,1,0,0,-1,-1,0,1,0,-1,1,1,1,1,23.115
1,1,0,0,-1,-1,0,1,0,0,0,0,0,0,33.040000000000006
1,1,0,0,-1,-1,0,1,0,0,0,0,0,1,27.3125
1,1,0,0,-1,-1,0,1,0,0,0,0,1,0,32.419999999999995
1,1,0,0,-1,-1,0,1,0,0,0,0,1,1,27.619999999999997
1,1,0,0,-1,-1,0,1,0,0,0,1,0,0,32.515
1,1,0,0,-1,-1,0,1,0,0,0,1,0,1,23.5325
1,1,0,0,-1,-1,0,1,0,0,0,1,1,0,33.519999999999996
1,1,0,0,-1,-1,0,1,0,0,0,1,1,1,24.6075
1,1,0,0,-1,-1,0,1,0,0,1,0,0,0,30.125
1,1,0,0,-1,-1,0,1,0,0,1,0,0,1,23.002499999999998
1,1,0,0,-1,-1,0,1,0,0,1,0,1,0,28.439999999999998
1,1,0,0,-1,-1,0,1,0,0,1,0,1,1,19.5225
1,1,0,0,-1,-1,0,1,0,0,1,1,0,0,30.1425
1,1,0,0,-1,-1,0,1,0,0,1,1,0,1,20.995
1,1,0,0,-1,-1,0,1,0,0,1,1,1,0,30.3775
1,1,0,0,-1,-1,0,1,0,0,1,1,1,1,17.932499999999997
1,1,0,0,-1,-1,0,1,0,1,0,0,0,0,35.235
1,1,0,0,-1,-1,0,1,0,1,0,0,0,1,23.3925
1,1,0,0,-1,-1,0,1,0,1,0,0,1,0,28.749999999999996
1,1,0,0,-1,-1,0,1,0,1,0,0,1,1,23.435
1,1,0,0,-1,-1,0,1,0,1,0,1,0,0,34.457499999999996
1,1,0,0,-1,-1,0,1,0,1,0,1,0,1,23.392500000000002
1,1,0,0,-1,-1,0,1,0,1,0,1,1,0,28.9925
1,1,0,0,-1,-1,0,1,0,1,0,1,1,1,23.6025
1,1,0,0,-1,-1,0,1,0,1,1,0,0,0,31.7825
1,1,0,0,-1,-1,0,1,0,1,1,0,0,1,20.7575
1,1,0,0,-1,-1,0,1,0,1,1,0,1,0,23.610000000000003
1,1,0,0,-1,-1,0,1,0,1,1,0,1,1,17.97
1,1,0,0,-1,-1,0,1,0,1,1,1,0,0,32.2475
1,1,0,0,-1,-1,0,1,0,1,1,1,0,1,20.25
1,1,0,0,-1,-1,0,1,0,1,1,1,1,0,23.9275
1,1,0,0,-1,-1,0,1,0,1,1,1,1,1,18.085
1,1,0,0,-1,-1,0,1,1,-1,0,0,0,0,35.395
1,1,0,0,-1,-1,0,1,1,-1,0,0,0,1,34.1925
1,1,0,0,-1,-1,0,1,1,-1,0,0,1,0,33.295
1,1,0,0,-1,-1,0,1,1,-1,0,0,1,1,30.97
1,1,0,0,-1,-1,0,1,1,-1,0,1,0,0,35.615
